CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0648,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,22.69,1109.64,Yes
CUST0649,Female,1,No,No,36,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.54,1121.7,Yes
CUST0650,Male,1,No,No,24,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),76.06,1788.22,No
CUST0651,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,One year,No,Bank transfer (automatic),73.68,1951.5,No
CUST0652,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),79.59,137.33,Yes
CUST0653,Male,0,No,No,31,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),67.66,2052.8,No
CUST0654,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,One year,Yes,Mailed check,97.68,5586.61,No
CUST0655,Female,0,Yes,No,66,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,73.92,4836.12,No
CUST0656,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),94.71,2716.92,No
CUST0657,Male,0,Yes,No,15,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),68.96,993.69,No
CUST0658,Male,1,Yes,Yes,12,Yes,Yes,DSL,No,Yes,Two year,Yes,Electronic check,51.32,572.16,No
CUST0659,Female,1,Yes,No,28,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,107.32,2981.74,No
CUST0660,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,Two year,No,Mailed check,79.02,1903.67,No
CUST0661,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,94.58,2032.65,No
CUST0662,Male,0,No,Yes,10,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),72.94,766.96,Yes
CUST0663,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No,Two year,Yes,Mailed check,107.27,1968.45,No
CUST0664,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),63.97,863.19,Yes
CUST0665,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,71.73,2415.31,Yes
CUST0666,Male,0,No,No,58,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,83.7,4812.24,No
CUST0667,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.07,1635.39,No
CUST0668,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),85.72,5957.38,No
CUST0669,Male,0,No,No,36,Yes,No,DSL,No,No,One year,No,Bank transfer (automatic),50.62,1827.99,No
CUST0670,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),88.8,3970.79,No
CUST0671,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,85.35,3046.94,Yes
CUST0672,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,74.77,1694.01,No
CUST0673,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,79.8,4893.48,No
CUST0674,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,58.65,3318.09,No
CUST0675,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,One year,No,Bank transfer (automatic),102.3,3383.1,No
CUST0676,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,75.41,3430.55,Yes
CUST0677,Female,0,Yes,No,36,Yes,No,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),45.6,1656.15,No
CUST0678,Female,0,No,No,20,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,61.24,1269.42,No
CUST0679,Female,0,No,No,18,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,73.7,1304.73,Yes
CUST0680,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,24.05,923.43,No
CUST0681,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,88.28,5933.77,No
CUST0682,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,Two year,Yes,Credit card (automatic),74.07,1692.9,No
CUST0683,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),93.71,1537.33,No
CUST0684,Female,1,Yes,Yes,59,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.65,5337.33,No
CUST0685,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,20.79,1433.89,No
CUST0686,Female,1,No,No,68,Yes,No,DSL,Yes,Yes,One year,No,Credit card (automatic),74.24,5037.38,No
CUST0687,Female,0,No,No,21,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),65.67,1376.26,Yes
CUST0688,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.85,1844.77,Yes
CUST0689,Male,0,No,No,12,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,65.98,806.31,No
CUST0690,Female,0,No,No,16,Yes,No,DSL,No,No,One year,No,Electronic check,67.05,1027.28,No
CUST0691,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),21.41,303.96,No
CUST0692,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),92.42,5589.35,No
CUST0693,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,68.49,4890.64,No
CUST0694,Female,0,No,No,46,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),53.9,2462.23,No
CUST0695,Female,0,Yes,No,32,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.88,1977.36,No
CUST0696,Female,1,Yes,No,15,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,52.48,817.07,No
CUST0697,Male,1,Yes,No,44,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.48,1471.76,No
CUST0698,Female,1,No,No,17,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,75.88,1255.81,No
CUST0699,Female,0,No,Yes,41,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,100.62,4115.22,No
CUST0700,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.94,1427.75,No
CUST0701,Female,0,No,No,44,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,106.13,4653.51,No
CUST0702,Female,0,Yes,No,5,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),61.26,356.12,No
CUST0703,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),78.67,2156.63,No
CUST0704,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,26.88,1194.23,No
CUST0705,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,23.63,776.24,Yes
CUST0706,Male,0,No,No,17,Yes,No,DSL,Yes,No,One year,Yes,Credit card (automatic),46.9,781.39,No
CUST0707,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),72.29,3883.37,No
CUST0708,Female,0,No,No,62,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),93.88,5793.97,No
CUST0709,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,29.13,965.17,Yes
CUST0710,Female,1,No,No,40,No,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,56.14,2263.56,No
CUST0711,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),90.54,1150.64,No
CUST0712,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),27.38,946.0,No
CUST0713,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,77.65,388.92,Yes
CUST0714,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,Two year,No,Credit card (automatic),80.93,2349.78,No
CUST0715,Female,0,No,Yes,70,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,65.72,4639.27,Yes
CUST0716,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,No,Two year,Yes,Credit card (automatic),48.42,1198.56,No
CUST0717,Male,0,No,Yes,22,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),64.71,1464.47,No
CUST0718,Female,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,21.44,1409.18,No
CUST0719,Female,0,No,No,45,Yes,Yes,DSL,No,Yes,Two year,No,Bank transfer (automatic),45.86,2088.34,No
CUST0720,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,109.39,7590.94,Yes
CUST0721,Female,1,No,No,1,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,106.45,147.21,No
CUST0722,Male,0,No,Yes,44,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,59.02,2552.58,Yes
CUST0723,Female,0,Yes,Yes,39,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,100.83,3902.94,No
CUST0724,Male,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,74.41,4015.83,No
CUST0725,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.94,977.42,No
CUST0726,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,One year,No,Bank transfer (automatic),80.95,4385.39,No
CUST0727,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,One year,No,Electronic check,80.77,1336.79,No
CUST0728,Male,0,No,No,20,No,No phone service,DSL,Yes,No,One year,No,Credit card (automatic),62.03,1201.84,No
CUST0729,Male,1,Yes,Yes,46,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.2,1568.39,No
CUST0730,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card (automatic),66.16,4401.96,No
CUST0731,Male,1,No,No,65,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),98.46,6439.31,No
CUST0732,Male,0,Yes,No,58,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,59.08,3473.1,No
CUST0733,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,19.91,1053.1,No
CUST0734,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),109.98,70.38,No
CUST0735,Female,0,No,No,66,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,98.41,6523.59,No
CUST0736,Male,0,No,Yes,29,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,53.67,1576.14,Yes
CUST0737,Female,1,No,Yes,70,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,107.53,7512.57,No
CUST0738,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,74.55,635.14,Yes
CUST0739,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,98.19,2895.09,No
CUST0740,Female,0,Yes,No,51,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,71.19,3636.48,No
CUST0741,Male,1,No,No,33,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.03,601.56,No
CUST0742,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.96,51.63,No
CUST0743,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,Two year,No,Bank transfer (automatic),67.7,4070.45,No
CUST0744,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.06,661.06,Yes
CUST0745,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,79.9,5493.32,No
CUST0746,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,94.02,1837.12,No
CUST0747,Male,0,Yes,No,39,Yes,Yes,DSL,No,No,Two year,No,Mailed check,70.82,2737.25,No
CUST0748,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,83.34,303.15,Yes
CUST0749,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,87.66,1669.74,No
CUST0750,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),91.17,4112.82,No
CUST0751,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,87.97,3793.57,No
CUST0752,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,89.73,1155.31,No
CUST0753,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,81.94,1057.34,No
CUST0754,Female,0,No,Yes,60,No,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),59.18,3584.22,No
CUST0755,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.73,1407.23,No
CUST0756,Female,0,No,Yes,52,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.84,4096.46,No
CUST0757,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,50.11,2649.79,No
CUST0758,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,55.57,2404.47,No
CUST0759,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,76.77,3179.38,No
CUST0760,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.38,675.21,Yes
CUST0761,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,99.97,2334.45,Yes
CUST0762,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),82.21,3579.28,Yes
CUST0763,Male,0,No,No,28,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),72.97,2092.89,Yes
CUST0764,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.57,865.35,No
CUST0765,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,30.88,625.14,No
CUST0766,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),81.58,4563.55,Yes
CUST0767,Male,0,No,No,39,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,47.32,1851.86,No
CUST0768,Female,0,No,No,51,No,No phone service,Fiber optic,Yes,Yes,One year,Yes,Electronic check,73.17,3697.42,No
CUST0769,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,One year,No,Electronic check,47.83,609.57,No
CUST0770,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),77.03,4277.61,No
CUST0771,Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,213.87,Yes
CUST0772,Male,1,Yes,Yes,26,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,90.55,2332.34,Yes
CUST0773,Male,0,No,No,42,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,61.86,2562.2,No
CUST0774,Female,0,No,No,27,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.44,894.26,Yes
CUST0775,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),86.95,937.67,No
CUST0776,Male,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),90.43,3477.29,No
CUST0777,Male,0,No,No,43,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,78.56,3395.18,Yes
CUST0778,Female,1,No,No,19,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,92.07,1763.9,Yes
CUST0779,Female,0,No,No,64,Yes,No,Fiber optic,No,No,One year,No,Bank transfer (automatic),109.17,6992.82,No
CUST0780,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,72.94,392.22,No
CUST0781,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),81.36,3785.75,No
CUST0782,Male,0,Yes,Yes,42,No,No phone service,DSL,Yes,No,Two year,No,Bank transfer (automatic),69.4,2927.59,No
CUST0783,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.5,1836.91,Yes
CUST0784,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,85.15,5027.59,No
CUST0785,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,One year,No,Credit card (automatic),49.61,2600.73,No
CUST0786,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,106.51,4961.59,No
CUST0787,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.87,180.26,Yes
CUST0788,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.16,259.22,No
CUST0789,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,95.48,5852.13,No
CUST0790,Male,0,Yes,Yes,68,No,No phone service,DSL,No,No,Month-to-month,Yes,Credit card (automatic),71.65,4899.21,No
CUST0791,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,87.36,2156.63,Yes
CUST0792,Female,0,Yes,No,12,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),69.36,879.86,No
CUST0793,Male,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Electronic check,26.58,740.6,Yes
CUST0794,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,64.28,728.92,No
CUST0795,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Two year,No,Credit card (automatic),58.74,2569.46,No
CUST0796,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.54,5106.48,No
CUST0797,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,75.36,2807.25,No
CUST0798,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,32.54,1480.65,No
CUST0799,Male,0,Yes,No,53,No,No phone service,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),106.33,5682.27,No
CUST0800,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,73.76,919.03,Yes
CUST0801,Male,0,No,No,54,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),53.31,2878.51,No
CUST0802,Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),72.33,4115.61,Yes
CUST0803,Male,0,No,No,4,Yes,No,DSL,No,Yes,Two year,No,Bank transfer (automatic),56.66,209.24,No
CUST0804,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,91.58,4501.97,No
CUST0805,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,104.43,694.12,Yes
CUST0806,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),73.9,834.57,No
CUST0807,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.27,1790.64,No
CUST0808,Male,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.13,1116.31,No
CUST0809,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,25.26,616.98,Yes
CUST0810,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,One year,Yes,Electronic check,74.59,2074.48,No
CUST0811,Male,0,No,No,57,Yes,Yes,DSL,Yes,No,Two year,No,Electronic check,58.25,3302.74,No
CUST0812,Male,1,No,No,26,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,60.55,1576.0,No
CUST0813,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.46,591.07,No
CUST0814,Female,0,No,Yes,54,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.98,1231.46,Yes
CUST0815,Female,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,25.0,689.38,No
CUST0816,Male,0,Yes,No,36,Yes,No,DSL,Yes,No,Two year,No,Electronic check,45.26,1669.66,No
CUST0817,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.86,236.4,No
CUST0818,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,105.71,3732.11,Yes
CUST0819,Female,0,Yes,No,30,Yes,No,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),48.05,1406.7,No
CUST0820,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),94.79,1565.24,No
CUST0821,Male,0,No,No,67,Yes,No,DSL,No,No,Two year,Yes,Electronic check,51.15,3449.0,No
CUST0822,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,88.55,2634.53,No
CUST0823,Female,1,No,No,45,Yes,Yes,DSL,Yes,No,Two year,Yes,Mailed check,72.86,3300.15,No
CUST0824,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,One year,Yes,Credit card (automatic),88.31,4509.32,No
CUST0825,Female,1,No,No,47,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),85.03,3957.29,No
CUST0826,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.79,1622.08,No
CUST0827,Male,0,No,No,64,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,87.55,5598.43,No
CUST0828,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),70.69,2709.66,No
CUST0829,Male,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.99,1407.46,Yes
CUST0830,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,19.71,148.41,Yes
CUST0831,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),70.54,1532.16,No
CUST0832,Male,0,Yes,No,41,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),108.18,4405.42,Yes
CUST0833,Male,0,No,Yes,10,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,67.76,681.86,Yes
CUST0834,Female,1,No,Yes,57,Yes,No,DSL,No,No,Two year,No,Electronic check,47.93,2726.03,No
CUST0835,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,102.32,705.25,Yes
CUST0836,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,20.89,1061.76,No
CUST0837,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,57.76,3022.57,No
CUST0838,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.22,819.85,No
CUST0839,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.39,14.26,Yes
CUST0840,Male,0,Yes,No,53,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.5,1342.68,No
CUST0841,Male,0,No,No,60,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59.4,3523.69,No
CUST0842,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,22.99,755.25,Yes
CUST0843,Male,1,Yes,No,4,Yes,Yes,DSL,No,No,Two year,Yes,Credit card (automatic),69.51,233.2,No
CUST0844,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),106.94,1867.6,No
CUST0845,Male,0,No,No,4,Yes,No,DSL,Yes,Yes,One year,Yes,Electronic check,53.94,239.42,Yes
CUST0846,Male,0,No,No,43,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,73.49,3118.82,No
CUST0847,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,Two year,No,Mailed check,102.01,360.06,No
CUST0848,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),95.67,117.6,No
CUST0849,Male,1,No,No,71,Yes,Yes,DSL,Yes,No,One year,Yes,Credit card (automatic),57.95,4108.37,No
CUST0850,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,69.85,3521.18,No
CUST0851,Male,1,No,Yes,61,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer (automatic),92.95,5712.3,No
CUST0852,Female,0,No,No,35,Yes,No,DSL,Yes,No,Two year,Yes,Electronic check,69.88,2455.73,No
CUST0853,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.88,191.75,No
CUST0854,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,51.28,1258.94,Yes
CUST0855,Male,0,No,Yes,36,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,73.47,2690.5,Yes
CUST0856,Male,1,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,94.66,4741.02,No
CUST0857,Male,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),79.35,3430.25,Yes
CUST0858,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,73.2,1960.15,Yes
CUST0859,Female,0,No,No,32,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),60.0,1908.15,No
CUST0860,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.56,447.55,No
CUST0861,Female,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),84.49,2408.5,No
CUST0862,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),55.74,1629.36,No
CUST0863,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,85.01,1389.14,No
